ticket_id,customer_id,booking_id,agent_id,issue_type,channel,country,created_at,wait_time,resolution_time,csat_score,escalated,refund_requested,sla_breached
TKT0053808,CUST003936,BKG0028450,AGT0087,Payment Issue,chat,Philippines,2023-01-12 09:42:00,16,19,2,False,False,False
TKT0053809,CUST013347,BKG0028093,AGT0123,Payment Issue,email,Vietnam,2024-04-25 21:30:00,37,58,2,False,False,True
TKT0053810,CUST006479,BKG0004277,AGT0101,Cancellation Request,email,Thailand,2024-09-01 15:03:00,36,43,4,False,True,True
TKT0053811,CUST016676,BKG0017032,AGT0036,Payment Issue,chat,Philippines,2023-07-16 18:19:00,21,21,4,False,True,False
TKT0053812,CUST015156,BKG0049728,AGT0020,Booking Modification,call,Indonesia,2024-05-23 10:59:00,13,27,4,False,False,False
TKT0053813,CUST017592,BKG0033894,AGT0058,Payment Issue,chat,Thailand,2024-01-23 08:03:00,20,31,3,False,False,False
TKT0053814,CUST004685,BKG0023580,AGT0048,Booking Modification,email,India,2023-05-19 21:08:00,23,26,3,False,False,False
TKT0053815,CUST000696,BKG0045090,AGT0016,Booking Modification,call,Indonesia,2024-07-24 10:13:00,14,30,5,False,False,False
TKT0053816,CUST017015,BKG0034313,AGT0085,Payment Issue,email,India,2023-03-03 08:54:00,39,69,3,True,True,True
TKT0053817,CUST010781,BKG0007952,AGT0043,Payment Issue,chat,Vietnam,2023-09-23 04:42:00,21,30,3,True,False,False
TKT0053818,CUST003280,BKG0046382,AGT0107,Booking Modification,chat,Thailand,2024-07-07 15:19:00,6,20,4,False,False,False
TKT0053819,CUST013021,BKG0013471,AGT0086,Booking Modification,chat,Philippines,2023-05-27 10:45:00,5,18,3,True,False,False
TKT0053820,CUST004930,BKG0001208,AGT0116,Booking Modification,call,Thailand,2024-07-15 15:42:00,4,9,5,False,False,False
TKT0053821,CUST010919,BKG0048594,AGT0078,Hotel Complaint,email,Thailand,2024-02-23 09:55:00,31,41,5,False,False,True
TKT0053822,CUST004862,BKG0040778,AGT0097,Cancellation Request,email,Vietnam,2024-06-16 11:56:00,24,29,4,False,True,False
TKT0053823,CUST002932,BKG0037564,AGT0038,Refund Inquiry,chat,India,2024-11-04 12:23:00,18,18,4,False,False,False
TKT0053824,CUST003430,BKG0038370,AGT0087,Cancellation Request,chat,Vietnam,2023-02-22 14:16:00,15,15,4,False,True,False
TKT0053825,CUST010408,BKG0035112,AGT0106,Booking Modification,chat,Philippines,2024-10-19 09:57:00,8,8,4,False,False,False
TKT0053826,CUST011728,BKG0046127,AGT0015,Booking Modification,chat,India,2023-03-02 05:51:00,9,13,3,False,False,False
TKT0053827,CUST008489,BKG0002274,AGT0059,Payment Issue,call,Indonesia,2024-07-07 13:32:00,24,24,4,False,True,False
TKT0053828,CUST017456,BKG0040440,AGT0095,Refund Inquiry,chat,Vietnam,2023-07-14 09:12:00,19,19,4,False,True,False
TKT0053829,CUST007040,BKG0034198,AGT0083,Payment Issue,email,Singapore,2023-11-03 17:20:00,73,121,4,False,False,True
TKT0053830,CUST000591,BKG0032420,AGT0038,Booking Modification,call,Singapore,2024-03-18 10:33:00,9,9,3,False,False,False
TKT0053831,CUST012586,BKG0044225,AGT0084,Cancellation Request,chat,Vietnam,2023-12-16 11:01:00,12,25,5,False,False,False
TKT0053832,CUST013808,BKG0014127,AGT0058,Booking Modification,chat,Thailand,2024-12-10 17:49:00,7,15,4,False,False,False
TKT0053833,CUST017733,BKG0033225,AGT0098,Hotel Complaint,email,Vietnam,2024-08-07 12:34:00,25,32,4,False,False,False
TKT0053834,CUST001097,BKG0029579,AGT0041,Booking Modification,call,Indonesia,2023-02-28 02:16:00,15,34,4,False,False,False
TKT0053835,CUST002205,BKG0031356,AGT0033,Booking Modification,email,Philippines,2024-10-02 09:27:00,30,51,4,False,False,False
TKT0053836,CUST016788,BKG0048905,AGT0029,Booking Modification,chat,Indonesia,2024-07-24 17:51:00,8,11,4,False,False,False
TKT0053837,CUST010429,BKG0040367,AGT0087,Booking Modification,email,Singapore,2024-09-09 09:23:00,40,43,5,False,False,True
TKT0053838,CUST001444,BKG0036057,AGT0090,Booking Modification,chat,Singapore,2023-12-18 12:17:00,9,9,3,False,False,False
TKT0053839,CUST010567,BKG0016132,AGT0020,Hotel Complaint,chat,India,2024-12-16 12:59:00,15,15,4,False,False,False
TKT0053840,CUST007606,BKG0026897,AGT0047,Payment Issue,chat,Indonesia,2024-06-12 00:48:00,16,17,4,True,False,False
TKT0053841,CUST006527,BKG0018492,AGT0127,Refund Inquiry,chat,Thailand,2024-10-01 14:54:00,9,9,5,False,True,False
TKT0053842,CUST001401,BKG0024041,AGT0009,Hotel Complaint,email,Philippines,2024-11-05 16:05:00,23,23,5,False,False,False
TKT0053843,CUST001689,BKG0047819,AGT0002,Cancellation Request,call,Thailand,2023-06-16 18:50:00,15,22,5,False,False,False
TKT0053844,CUST010897,BKG0015592,AGT0036,Refund Inquiry,chat,Indonesia,2023-09-24 19:21:00,13,24,4,False,True,False
TKT0053845,CUST012436,BKG0046564,AGT0093,Booking Modification,call,Singapore,2023-12-16 14:24:00,7,11,3,False,False,False
TKT0053846,CUST001095,BKG0000064,AGT0148,Cancellation Request,email,Singapore,2023-04-01 07:37:00,47,57,4,False,False,True
TKT0053847,CUST011116,BKG0044699,AGT0025,Hotel Complaint,chat,Vietnam,2024-02-19 01:48:00,5,5,5,True,False,False
TKT0053848,CUST000690,BKG0037708,AGT0145,Refund Inquiry,chat,Thailand,2024-06-03 13:53:00,24,40,3,False,True,False
TKT0053849,CUST008012,BKG0014454,AGT0089,Refund Inquiry,call,Indonesia,2023-10-26 17:55:00,30,34,4,False,True,False
TKT0053850,CUST003236,BKG0008329,AGT0136,Refund Inquiry,chat,Philippines,2024-06-22 14:29:00,20,22,4,False,True,False
TKT0053851,CUST001233,BKG0011223,AGT0047,Payment Issue,email,Vietnam,2024-05-09 09:05:00,54,82,4,False,False,True
TKT0053852,CUST010319,BKG0020195,AGT0126,Booking Modification,email,Philippines,2024-01-21 09:27:00,36,47,3,False,False,True
TKT0053853,CUST016527,BKG0011267,AGT0021,Hotel Complaint,email,Indonesia,2024-10-02 15:23:00,20,29,2,False,False,False
TKT0053854,CUST013148,BKG0015763,AGT0039,Hotel Complaint,email,Singapore,2024-11-07 19:57:00,70,87,4,False,False,True
TKT0053855,CUST008519,BKG0003396,AGT0090,Hotel Complaint,chat,Thailand,2023-01-26 20:27:00,11,12,4,False,False,False
TKT0053856,CUST012234,BKG0047998,AGT0065,Refund Inquiry,call,Singapore,2023-02-22 12:00:00,18,29,3,False,True,False
TKT0053857,CUST014942,BKG0006675,AGT0029,Booking Modification,chat,Indonesia,2024-07-26 14:10:00,10,22,4,False,False,False
TKT0053858,CUST001229,BKG0033692,AGT0037,Payment Issue,call,Philippines,2024-06-22 08:46:00,20,31,3,False,True,False
TKT0053859,CUST000865,BKG0042001,AGT0144,Payment Issue,chat,Vietnam,2023-11-19 09:30:00,25,31,5,False,True,False
TKT0053860,CUST009601,BKG0003960,AGT0138,Refund Inquiry,call,Thailand,2023-01-19 13:40:00,21,21,4,False,True,False
TKT0053861,CUST003670,BKG0031707,AGT0002,Booking Modification,chat,Singapore,2024-05-12 15:25:00,10,23,3,False,False,False
TKT0053862,CUST017971,BKG0014458,AGT0104,Booking Modification,call,Philippines,2024-01-10 11:30:00,8,13,4,False,False,False
TKT0053863,CUST013293,BKG0020786,AGT0017,Refund Inquiry,chat,Indonesia,2024-08-17 15:25:00,16,24,4,False,False,False
TKT0053864,CUST001507,BKG0036646,AGT0077,Booking Modification,chat,Indonesia,2023-12-02 12:03:00,11,12,4,True,True,False
TKT0053865,CUST012844,BKG0005170,AGT0108,Cancellation Request,call,Thailand,2023-02-07 09:22:00,10,10,5,False,False,False
TKT0053866,CUST015753,BKG0017738,AGT0032,Cancellation Request,call,Indonesia,2023-11-11 07:26:00,14,14,4,False,True,False
TKT0053867,CUST009444,BKG0048130,AGT0135,Hotel Complaint,email,Philippines,2023-06-13 21:57:00,66,90,3,False,False,True
TKT0053868,CUST008527,BKG0030156,AGT0142,Payment Issue,call,Indonesia,2023-03-13 18:56:00,19,26,2,False,True,False
TKT0053869,CUST010689,BKG0035309,AGT0047,Payment Issue,email,Thailand,2024-07-06 08:33:00,34,45,5,False,True,True
TKT0053870,CUST002022,BKG0005023,AGT0024,Cancellation Request,chat,Singapore,2024-07-28 08:01:00,12,13,5,False,False,False
TKT0053871,CUST002163,BKG0026940,AGT0006,Cancellation Request,chat,Philippines,2024-11-03 07:45:00,7,7,4,False,False,False
TKT0053872,CUST010717,BKG0026417,AGT0037,Refund Inquiry,call,Vietnam,2023-07-12 14:48:00,28,42,4,False,False,False
TKT0053873,CUST008050,BKG0041416,AGT0061,Booking Modification,email,Vietnam,2023-10-24 07:38:00,31,45,5,False,False,True
TKT0053874,CUST016297,BKG0010035,AGT0124,Hotel Complaint,chat,Vietnam,2024-08-17 08:42:00,7,15,5,False,False,False
TKT0053875,CUST001837,BKG0015410,AGT0115,Booking Modification,chat,India,2024-10-03 04:26:00,7,15,5,True,False,False
TKT0053876,CUST003472,BKG0045802,AGT0035,Payment Issue,call,India,2024-02-14 16:14:00,27,50,3,False,True,False
TKT0053877,CUST007840,BKG0023275,AGT0047,Payment Issue,call,India,2023-06-09 10:00:00,26,34,4,False,False,False
TKT0053878,CUST008648,BKG0012320,AGT0042,Booking Modification,chat,Philippines,2023-06-19 00:04:00,6,6,3,False,False,False
TKT0053879,CUST006065,BKG0040104,AGT0121,Cancellation Request,chat,Thailand,2024-12-23 03:10:00,8,8,3,False,False,False
TKT0053880,CUST014127,BKG0031850,AGT0056,Hotel Complaint,email,Vietnam,2023-02-27 15:18:00,37,52,4,False,False,True
TKT0053881,CUST007332,BKG0034603,AGT0105,Cancellation Request,chat,Singapore,2023-08-02 15:23:00,10,15,3,False,False,False
TKT0053882,CUST002165,BKG0007995,AGT0055,Payment Issue,call,Thailand,2023-06-07 12:42:00,12,12,4,True,True,False
TKT0053883,CUST003244,BKG0030319,AGT0136,Hotel Complaint,chat,India,2023-09-17 10:37:00,14,17,5,False,False,False
TKT0053884,CUST003545,BKG0019350,AGT0110,Hotel Complaint,call,Vietnam,2023-01-25 10:34:00,13,18,5,False,True,False
TKT0053885,CUST001768,BKG0015938,AGT0087,Payment Issue,email,India,2023-11-07 22:21:00,53,76,4,False,True,True
TKT0053886,CUST006452,BKG0039768,AGT0148,Booking Modification,call,Indonesia,2023-09-21 13:56:00,13,27,3,False,False,False
TKT0053887,CUST014404,BKG0012187,AGT0098,Booking Modification,email,Vietnam,2024-08-25 09:39:00,35,62,5,False,False,True
TKT0053888,CUST006628,BKG0019569,AGT0115,Booking Modification,chat,Philippines,2023-12-02 10:53:00,9,20,3,False,False,False
TKT0053889,CUST009339,BKG0009378,AGT0077,Refund Inquiry,chat,Thailand,2024-12-04 15:36:00,18,35,4,False,True,False
TKT0053890,CUST000192,BKG0016711,AGT0052,Payment Issue,call,Thailand,2023-05-11 06:27:00,14,14,3,False,True,False
TKT0053891,CUST012689,BKG0003292,AGT0143,Cancellation Request,email,Indonesia,2023-08-15 17:32:00,38,47,5,False,True,True
TKT0053892,CUST011217,BKG0039326,AGT0015,Cancellation Request,email,Thailand,2024-07-03 22:04:00,37,60,2,False,True,True
TKT0053893,CUST003091,BKG0020169,AGT0014,Hotel Complaint,email,Thailand,2023-06-07 16:10:00,37,64,2,False,False,True
TKT0053894,CUST004747,BKG0028503,AGT0001,Cancellation Request,chat,Thailand,2023-01-16 16:11:00,13,25,4,False,False,False
TKT0053895,CUST015691,BKG0016411,AGT0048,Booking Modification,email,Vietnam,2024-02-01 09:02:00,13,13,5,True,False,False
TKT0053896,CUST014603,BKG0040478,AGT0121,Refund Inquiry,email,Thailand,2023-05-07 13:27:00,62,94,2,False,True,True
TKT0053897,CUST010416,BKG0024272,AGT0037,Hotel Complaint,email,Vietnam,2024-02-13 10:44:00,49,79,4,False,False,True
TKT0053898,CUST008650,BKG0034406,AGT0124,Booking Modification,chat,Vietnam,2024-05-19 14:32:00,6,6,3,False,False,False
TKT0053899,CUST000090,BKG0013413,AGT0011,Refund Inquiry,email,Thailand,2024-11-02 14:10:00,57,89,2,True,True,True
TKT0053900,CUST005417,BKG0019894,AGT0116,Cancellation Request,email,Vietnam,2023-01-23 03:05:00,53,76,5,False,False,True
TKT0053901,CUST014953,BKG0019213,AGT0011,Booking Modification,chat,Indonesia,2023-07-08 08:49:00,8,13,5,False,False,False
TKT0053902,CUST008579,BKG0009288,AGT0107,Cancellation Request,chat,Thailand,2023-01-11 16:33:00,11,21,3,False,True,False
TKT0053903,CUST006473,BKG0001276,AGT0146,Payment Issue,chat,Vietnam,2023-09-11 06:29:00,22,22,3,False,False,False
TKT0053904,CUST006995,BKG0041036,AGT0008,Cancellation Request,chat,India,2023-09-01 14:34:00,16,22,3,False,False,False
TKT0053905,CUST004306,BKG0019624,AGT0031,Cancellation Request,chat,Philippines,2023-10-26 14:11:00,15,50,5,False,False,False
TKT0053906,CUST016115,BKG0019114,AGT0007,Refund Inquiry,chat,Philippines,2023-01-16 15:36:00,13,14,4,False,True,False
TKT0053907,CUST009335,BKG0019769,AGT0009,Cancellation Request,email,Philippines,2024-03-12 20:55:00,53,61,3,False,False,True
TKT0053908,CUST001893,BKG0046904,AGT0104,Cancellation Request,chat,Vietnam,2024-01-12 17:39:00,10,10,4,True,False,False
TKT0053909,CUST009181,BKG0036631,AGT0137,Hotel Complaint,email,India,2023-05-08 19:42:00,32,59,4,True,True,True
TKT0053910,CUST007552,BKG0023941,AGT0127,Payment Issue,chat,Indonesia,2024-08-03 13:56:00,16,16,3,False,False,False
TKT0053911,CUST013341,BKG0001135,AGT0039,Hotel Complaint,call,Philippines,2023-03-11 03:06:00,19,19,5,False,False,False
TKT0053912,CUST007376,BKG0034560,AGT0054,Payment Issue,chat,Vietnam,2024-08-08 07:22:00,7,7,4,False,False,False
TKT0053913,CUST016220,BKG0020314,AGT0116,Cancellation Request,email,Thailand,2023-05-24 09:35:00,69,85,4,False,True,True
TKT0053914,CUST014745,BKG0025967,AGT0002,Booking Modification,chat,Philippines,2024-08-04 11:55:00,6,8,4,False,False,False
TKT0053915,CUST014919,BKG0029570,AGT0125,Cancellation Request,email,India,2023-07-15 11:40:00,35,45,3,False,False,True
TKT0053916,CUST009164,BKG0042005,AGT0068,Payment Issue,chat,Indonesia,2023-06-11 19:26:00,19,27,4,False,False,False
TKT0053917,CUST002991,BKG0033888,AGT0004,Booking Modification,email,Philippines,2024-11-14 15:20:00,28,41,3,False,False,False
TKT0053918,CUST005248,BKG0016565,AGT0120,Booking Modification,chat,Indonesia,2023-01-10 13:02:00,10,10,4,False,True,False
TKT0053919,CUST015258,BKG0019648,AGT0114,Refund Inquiry,chat,Indonesia,2023-10-06 17:15:00,17,31,3,False,True,False
TKT0053920,CUST007407,BKG0019045,AGT0116,Refund Inquiry,chat,Vietnam,2023-11-06 17:50:00,18,44,4,False,True,False
TKT0053921,CUST012473,BKG0032160,AGT0134,Booking Modification,email,Indonesia,2024-03-19 17:49:00,40,44,4,True,False,True
TKT0053922,CUST011689,BKG0022856,AGT0086,Cancellation Request,chat,Thailand,2024-12-24 06:21:00,8,28,4,False,False,False
TKT0053923,CUST008784,BKG0025382,AGT0022,Hotel Complaint,chat,Indonesia,2023-12-15 08:42:00,9,9,5,False,False,False
TKT0053924,CUST006507,BKG0006118,AGT0124,Payment Issue,call,Vietnam,2023-08-02 16:04:00,28,34,4,False,True,False
TKT0053925,CUST010530,BKG0009707,AGT0093,Refund Inquiry,chat,Thailand,2023-06-22 17:38:00,9,23,4,False,True,False
TKT0053926,CUST002243,BKG0046027,AGT0019,Refund Inquiry,chat,Singapore,2024-04-09 09:15:00,18,26,5,False,True,False
TKT0053927,CUST013222,BKG0032972,AGT0018,Refund Inquiry,chat,Indonesia,2023-01-08 07:26:00,20,22,4,False,True,False
TKT0053928,CUST013321,BKG0029980,AGT0135,Booking Modification,email,Vietnam,2023-07-12 14:00:00,29,43,4,True,False,False
TKT0053929,CUST014636,BKG0027679,AGT0062,Refund Inquiry,call,India,2024-06-09 12:54:00,25,34,3,False,False,False
TKT0053930,CUST003255,BKG0020559,AGT0039,Cancellation Request,chat,Vietnam,2023-02-22 15:07:00,14,14,5,False,True,False
TKT0053931,CUST004686,BKG0036184,AGT0014,Hotel Complaint,call,Singapore,2024-04-16 07:09:00,25,29,4,False,False,False
TKT0053932,CUST011101,BKG0008824,AGT0001,Booking Modification,chat,Vietnam,2024-09-24 18:50:00,10,10,5,False,False,False
TKT0053933,CUST006479,BKG0008170,AGT0116,Payment Issue,chat,Singapore,2023-06-23 13:53:00,13,18,4,False,False,False
TKT0053934,CUST006948,BKG0003547,AGT0034,Booking Modification,call,Thailand,2024-06-23 11:04:00,12,26,3,False,True,False
TKT0053935,CUST008942,BKG0022146,AGT0112,Refund Inquiry,email,Thailand,2024-05-18 16:50:00,62,89,3,False,True,True
TKT0053936,CUST001701,BKG0017825,AGT0124,Cancellation Request,chat,Thailand,2024-05-22 13:13:00,7,26,4,False,False,False
TKT0053937,CUST011322,BKG0032354,AGT0086,Refund Inquiry,call,India,2024-11-25 13:26:00,20,29,4,False,True,False
TKT0053938,CUST000467,BKG0046746,AGT0130,Refund Inquiry,call,Thailand,2024-10-12 10:01:00,21,34,3,False,True,False
TKT0053939,CUST003997,BKG0003176,AGT0038,Refund Inquiry,call,Indonesia,2023-11-18 09:03:00,31,39,4,False,False,True
TKT0053940,CUST001898,BKG0009481,AGT0002,Cancellation Request,chat,Philippines,2023-09-24 13:35:00,15,20,3,False,False,False
TKT0053941,CUST003241,BKG0048205,AGT0040,Booking Modification,call,India,2023-01-24 09:22:00,11,26,5,False,False,False
TKT0053942,CUST007103,BKG0048826,AGT0087,Cancellation Request,email,Singapore,2024-09-01 10:51:00,48,56,4,True,True,True
TKT0053943,CUST006449,BKG0038891,AGT0109,Cancellation Request,chat,Vietnam,2024-02-03 20:26:00,18,19,4,False,True,False
TKT0053944,CUST010791,BKG0010004,AGT0102,Payment Issue,chat,Philippines,2023-10-03 17:12:00,11,15,5,False,True,False
TKT0053945,CUST012066,BKG0007579,AGT0078,Booking Modification,email,Vietnam,2024-09-27 15:16:00,34,63,4,False,False,True
TKT0053946,CUST012004,BKG0026366,AGT0016,Booking Modification,call,Indonesia,2024-11-12 11:34:00,9,9,3,False,False,False
TKT0053947,CUST002608,BKG0025825,AGT0089,Hotel Complaint,email,Thailand,2024-06-03 10:11:00,38,52,3,False,False,True
TKT0053948,CUST000909,BKG0034186,AGT0055,Hotel Complaint,chat,Thailand,2024-04-04 16:18:00,8,8,2,False,True,False
TKT0053949,CUST002599,BKG0004770,AGT0116,Hotel Complaint,email,Thailand,2023-09-01 14:53:00,26,42,4,False,True,False
TKT0053950,CUST002848,BKG0043346,AGT0119,Payment Issue,email,Philippines,2023-10-20 04:09:00,74,98,4,False,False,True
TKT0053951,CUST004671,BKG0042403,AGT0023,Refund Inquiry,chat,Indonesia,2024-07-17 19:26:00,5,5,4,False,True,False
TKT0053952,CUST003653,BKG0015576,AGT0082,Hotel Complaint,chat,Indonesia,2024-08-25 08:19:00,11,11,5,False,False,False
TKT0053953,CUST015430,BKG0023728,AGT0068,Booking Modification,email,Indonesia,2023-09-02 14:40:00,15,15,4,False,False,False
TKT0053954,CUST012043,BKG0012501,AGT0131,Refund Inquiry,chat,Thailand,2024-01-14 01:28:00,13,15,4,False,False,False
TKT0053955,CUST005850,BKG0040820,AGT0003,Booking Modification,email,India,2024-07-07 09:35:00,26,26,5,True,False,False
TKT0053956,CUST004523,BKG0015793,AGT0003,Refund Inquiry,email,Vietnam,2023-01-14 10:45:00,69,92,4,False,True,True
TKT0053957,CUST000217,BKG0039598,AGT0084,Booking Modification,chat,Thailand,2023-12-27 16:06:00,6,25,4,False,False,False
TKT0053958,CUST005325,BKG0005311,AGT0106,Booking Modification,call,Indonesia,2023-01-08 01:59:00,9,16,5,False,False,False
TKT0053959,CUST017171,BKG0042707,AGT0127,Refund Inquiry,call,Thailand,2024-10-25 09:31:00,23,23,4,False,True,False
TKT0053960,CUST008428,BKG0027358,AGT0015,Cancellation Request,call,Thailand,2024-07-19 22:57:00,19,22,4,False,True,False
TKT0053961,CUST010367,BKG0008863,AGT0119,Payment Issue,call,Vietnam,2024-07-03 13:15:00,31,31,3,False,True,True
TKT0053962,CUST007788,BKG0046159,AGT0025,Hotel Complaint,email,Indonesia,2023-12-16 05:19:00,22,23,3,False,False,False
TKT0053963,CUST013765,BKG0022549,AGT0067,Booking Modification,chat,Vietnam,2023-02-05 13:50:00,5,5,4,False,False,False
TKT0053964,CUST010413,BKG0021719,AGT0099,Booking Modification,email,Philippines,2023-08-05 11:31:00,23,48,4,False,False,False
TKT0053965,CUST015294,BKG0009097,AGT0110,Cancellation Request,call,Indonesia,2023-04-16 11:06:00,19,24,3,False,False,False
TKT0053966,CUST001982,BKG0003789,AGT0033,Hotel Complaint,call,India,2024-03-16 11:47:00,15,38,4,True,False,False
TKT0053967,CUST016276,BKG0046715,AGT0141,Refund Inquiry,chat,Vietnam,2023-11-18 15:28:00,16,33,3,False,True,False
TKT0053968,CUST001617,BKG0034360,AGT0030,Refund Inquiry,email,Thailand,2023-06-06 15:53:00,55,60,2,True,True,True
TKT0053969,CUST004668,BKG0021835,AGT0035,Booking Modification,chat,Singapore,2023-11-07 15:14:00,7,13,5,True,False,False
TKT0053970,CUST001316,BKG0027999,AGT0146,Refund Inquiry,email,Singapore,2023-01-19 14:38:00,48,61,4,False,True,True
TKT0053971,CUST006380,BKG0021901,AGT0137,Hotel Complaint,chat,Philippines,2023-03-22 08:23:00,11,17,3,False,True,False
TKT0053972,CUST005948,BKG0028209,AGT0052,Booking Modification,email,Vietnam,2024-08-13 12:14:00,32,45,2,True,False,True
TKT0053973,CUST002130,BKG0028838,AGT0083,Booking Modification,chat,Thailand,2024-09-04 06:30:00,6,21,4,False,False,False
TKT0053974,CUST014449,BKG0008439,AGT0131,Hotel Complaint,email,Thailand,2023-12-13 02:32:00,36,53,5,False,False,True
